file,f_THz,Txx_mag,Tyy_mag,Txy_mag,Tyx_mag
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",271.6,0.9947389052248835,0.9581196797253462,0.0004122363602898221,0.00044577249278639886
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",271.8,0.9944820556460534,0.9560803469217427,0.00040774892323982903,0.00044276078109968146
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",272.0,0.994157272070169,0.9540572851501109,0.0004032106656665222,0.00043949057157691103
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",272.2,0.9937646392738525,0.9520586629583284,0.0003986811593153105,0.00043600497015630456
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",272.4,0.9933058703200943,0.9500938608479691,0.0003942128407408871,0.0004323461345507787
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",272.6,0.9927809659088978,0.94817027420659,0.0003898504964855117,0.00042855478526321463
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",272.8,0.9921921996416874,0.9462968330328492,0.0003856349219002345,0.00042467282486639054
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",273.0,0.9915403724857047,0.9444805415094585,0.00038159809211263103,0.00042073841066986035
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",273.2,0.9908290421117056,0.9427310940989482,0.00037776578963294173,0.000416788730984896
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",273.4,0.9900598829181999,0.9410556438946638,0.0003741616056411997,0.0004128613760694997
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",273.6,0.989233877159997,0.9394621787224857,0.0003708019279049126,0.00040898773827707845
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",273.8,0.9883556982999592,0.9379564070062104,0.0003677004390057211,0.0004052022580191403
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",274.0,0.987425859923164,0.9365480159014807,0.00036486655530618313,0.0004015353279447401
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",274.2,0.9864469903365309,0.9352420901098283,0.0003623061897635755,0.0003980127988354269
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",274.4,0.9854241718351543,0.9340459061534394,0.0003600237816172709,0.0003946624045216502
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",274.6,0.9843580641748204,0.9329657801425517,0.00035801996194206827,0.000391507222672357
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",274.8,0.9832527417556486,0.9320070798400621,0.0003562943462658368,0.00038856900518570697
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",275.0,0.9821109458961346,0.9311741798181478,0.00035484283651357544,0.000385866460131857
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",275.2,0.9809357932754824,0.9304736927737398,0.00035366029899042953,0.00038341748678354505
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",275.4,0.9797305894142533,0.9299080099896763,0.00035273906642871314,0.0003812373329091609
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",275.6,0.9784991763716514,0.9294825003096293,0.0003520690611598809,0.00037933871108633245
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",275.8,0.9772440759835795,0.9292005234747556,0.00035163637257399873,0.0003777308799833553
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",276.0,0.9759682210179796,0.9290635188595072,0.00035142695489816944,0.0003764249944783157
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",276.2,0.9746759716033837,0.9290750506616783,0.00035142013082064606,0.000375423831035005
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",276.4,0.9733691422276547,0.929236870119239,0.000351593130695126,0.0003747341759594394
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",276.6,0.972052027601918,0.9295485994379208,0.0003519170747686022,0.00037435619631709046
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",276.8,0.9707270456065392,0.9300115003466355,0.0003523580722710351,0.000374290822255903
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",277.0,0.9693986673283597,0.9306255625013746,0.0003528766704555715,0.0003745354607563881
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",277.2,0.9680679700439428,0.9313901818335859,0.0003534279693699977,0.00037508389762558455
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",277.4,0.966738887924242,0.9323021093213287,0.00035395596097785934,0.00037593027067396383
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",277.6,0.965415251137561,0.933360972697059,0.0003544033868478827,0.00037706475374396897
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",277.8,0.9640990772265059,0.9345621721875972,0.0003547022672479132,0.0003784773496115719
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",278.0,0.9627930007898894,0.9359021275774513,0.0003547832400455946,0.0003801532267599474
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",278.2,0.9614992291062952,0.9373777300576327,0.00035457439216057324,0.0003820767789450178
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",278.4,0.9602220820315477,0.9389819445766774,0.00035400414281515135,0.0003842305042679451
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",278.6,0.958963146695951,0.9407093476839699,0.000353012336586712,0.0003865928409696693
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",278.8,0.9577247683468357,0.9425543366474954,0.00035154751875831654,0.00038914204117391376
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",279.0,0.9565101783504449,0.9445074295546859,0.00034958121019076525,0.00039185218256505854
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",279.2,0.9553209826785968,0.9465610812710399,0.00034710915231703416,0.00039469569824993023
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",279.4,0.9541592637945722,0.9487068709870283,0.0003441583153716332,0.0003976414445263462
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",279.6,0.9530280169284847,0.9509343230639012,0.00034078752192038956,0.0004006576532153105
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",279.8,0.9519287327498629,0.9532338168597462,0.00033708640973281615,0.00040370683245270945
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",280.0,0.9508629584228265,0.9555934771297887,0.0003331696989092045,0.00040675363373914687
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",280.2,0.9498326997948692,0.958002689332342,0.0003291704437950649,0.0004097551273970346
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",280.4,0.9488404898946082,0.9604482614081812,0.0003252306344779973,0.00041266923913857353
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",280.6,0.9478875057853647,0.9629176892574983,0.00032148822310709924,0.00041545038584679396
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",280.8,0.9469758556420539,0.9653991500524536,0.00031807281199436083,0.0004180502145607032
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",281.0,0.9461061522646389,0.967879281076416,0.00031509397904428457,0.0004204215571916953
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",281.2,0.9452813517784003,0.9703436922328089,0.00031264163165675804,0.0004225121742847272
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",281.4,0.9445012610939172,0.9727791826404362,0.00031077949263263864,0.0004242732038676135
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",281.6,0.9437672504479058,0.9751728862626564,0.0003095502119285335,0.0004256515828726119
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",281.8,0.9430824050622513,0.9775113734299975,0.0003089738126200989,0.0004265973836036034
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",282.0,0.9424459519150157,0.9797806938871576,0.00030905546662371143,0.00042706214738695824
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",282.2,0.941860342056082,0.9819682401977163,0.0003097841083286875,0.00042700127294167397
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",282.4,0.9413258385410441,0.9840616528693709,0.00031113896526311144,0.00042637069995134523
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",282.6,0.9408445331961068,0.9860498782947038,0.0003130954885094961,0.00042513405502852864
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",282.8,0.9404168166323909,0.987921023126849,0.0003156218010499275,0.00042325986087981453
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",283.0,0.9400423236950558,0.989664835436725,0.00031868487307997535,0.00042072261151737493
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",283.2,0.9397248657538015,0.9912727031982672,0.00032225260354107305,0.00041750394765558807
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",283.4,0.9394628621659292,0.9927372540979804,0.00032629102308981655,0.00041359641006662623
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",283.6,0.9392582786864325,0.9940484769366129,0.00033076978837251746,0.00040899918230236115
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",283.8,0.9391134729546797,0.9952023303052502,0.00033565982193881945,0.0004037207754921711
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",284.0,0.939027293397801,0.9961947468612751,0.00034093113028440213,0.00039777866741443036
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",284.2,0.9390019593866671,0.9970194485048925,0.000346558610905861,0.00039119784625173994
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",284.4,0.9390381564989783,0.9976768422730873,0.0003525159521298273,0.0003840146252345104
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",284.6,0.9391373268665237,0.9981641739879267,0.0003587774817041895,0.0003762670885873491
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",284.8,0.9393008870032008,0.9984824157615396,0.00036531961398479553,0.0003680048232958367
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",285.0,0.9395306031598971,0.9986328577555417,0.0003721184525349422,0.0003592786043184314
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",285.2,0.9398275231232592,0.9986187080172292,0.0003791494663405054,0.0003501448229404513
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",285.4,0.9401951105770543,0.9984421165020029,0.00038638793329274444,0.0003406626837694464
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",285.6,0.940634326042804,0.9981092034882757,0.00039380806270060035,0.00033089092322999736
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",285.8,0.9411497025431182,0.9976244230816526,0.00040138513071145276,0.00032089279166880644
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",286.0,0.9417422271396776,0.9969965033063055,0.00040909212471466617,0.0003107271943876171
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",286.2,0.9424185896092032,0.9962311355990636,0.00041690572160698393,0.0003004547873823947
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",286.4,0.9431821880294384,0.9953366373368355,0.0004248018561746617,0.0002901342895781223
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",286.6,0.9440390784120115,0.9943220808093322,0.0004327595856152004,0.00027982385025226135
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",286.8,0.9449982173596942,0.9931953215751723,0.0004407663369666064,0.0002695814634744014
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",287.0,0.9460683436898204,0.991968300606192,0.0004488176488954061,0.00025946527860968216
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",287.2,0.9472593545814154,0.9906482469480072,0.0004569243678301694,0.00024953790050010437
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",287.4,0.948588603268434,0.9892467388917692,0.0004651240895986765,0.00023987297123177786
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",287.6,0.9500703843433128,0.9877720097309906,0.0004734899873006821,0.00023056024388397927
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",287.8,0.9517283281387601,0.9862367061076159,0.0004821574765654889,0.00022172903420535612
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",288.0,0.9535854950505277,0.9846482074934174,0.0004913618898571601,0.00021358317502390026
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",288.2,0.9556620303906032,0.9830183879933274,0.000501510521641371,0.00020648747347674627
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",288.4,0.9579614221146894,0.9813559348661423,0.000513328232542295,0.0002011689150883918
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",288.6,0.9604093344137175,0.9796727596483429,0.000528180092636025,0.00019926895138232148
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",288.8,0.9626537272586649,0.9779782065695534,0.0005488783093291262,0.00020504941133541447
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",289.0,0.9632221622372485,0.9762845905395618,0.0005821648179725393,0.00023195940176030808
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",289.2,0.9550371387647708,0.9746034673183757,0.0006486825135619119,0.0003391374125409935
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",289.4,0.8896199241496405,0.972948978775352,0.0008510848180962353,0.0012452810849396044
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",289.6,0.32361606003046256,0.9713354790704393,0.003003660504766569,0.0005962269651810458
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",289.8,0.5901011663477712,0.9697669899774894,0.0004083499225627452,0.00029766474300124967
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",290.0,0.8039038592610188,0.9682329258902529,0.0003485015711177785,0.00022185964541799846
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",290.2,0.8661015255893734,0.9667105312863825,0.00036754597692174526,0.00018816676034039592
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",290.4,0.8933916663350874,0.9651899007231688,0.000382082016565039,0.0001688318242542023
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",290.6,0.9085440313319989,0.9636819708804353,0.0003910516418588343,0.00015596756094137011
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",290.8,0.9182848735169278,0.9622064919475445,0.0003962511127873844,0.00014659308458450556
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",291.0,0.9252020729116425,0.9607810352130187,0.00039891855399378206,0.00013936497600903895
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",291.2,0.9304817136279465,0.9594145888248728,0.00039982263592728217,0.0001335996242743968
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",291.4,0.9347347752410825,0.958113907601805,0.000399459359985919,0.0001289117588435219
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",291.6,0.9383074284945205,0.956881722281286,0.0003981644359478757,0.00012506641023592226
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",291.8,0.9414072333267893,0.9557209512326283,0.00039617263764991396,0.00012190954204035877
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",292.0,0.9441676075623437,0.9546347104526421,0.00039365930252572467,0.00011933283433028817
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",292.2,0.9466751074048582,0.9536236224742967,0.0003907592166142726,0.00011725576753153766
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",292.4,0.9489892296991564,0.9526887035123278,0.00038757506481454737,0.00011561502910370305
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",292.6,0.9511542437039328,0.9518319487330733,0.0003841922731302649,0.00011435886936779324
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",292.8,0.953199748911528,0.9510536404514731,0.00038067806724974317,0.00011344341392980908
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",293.0,0.9551477877004165,0.9503543788854556,0.00037708813040057356,0.0001128307636670957
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",293.2,0.9570161131266286,0.9497349826460222,0.0003734688983677222,0.00011248750169369929
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",293.4,0.9588164697636344,0.9491964323853775,0.0003698593099139194,0.00011238571868920892
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",293.6,0.9605581088643205,0.9487377594762422,0.00036629177698932854,0.00011249749033645151
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",293.8,0.9622489024956069,0.9483592183963889,0.0003627929876306872,0.0001128020239538724
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",294.0,0.9638935592688644,0.9480603428859367,0.00035938560123633225,0.00011327842891318718
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",294.2,0.9654963160618482,0.947842293066204,0.0003560885025453644,0.00011391071168810244
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",294.4,0.9670618999428106,0.9477026785442783,0.00035291732775396645,0.00011468399091224523
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",294.6,0.9685897993087683,0.9476404307209565,0.0003498855124480006,0.00011558477167187729
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",294.8,0.9700836002041267,0.9476565542695307,0.0003470029516200114,0.00011660449816520803
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",295.0,0.9715441844821059,0.9477494239101389,0.0003442801223437101,0.00011773402779417683
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",295.2,0.9729716133680366,0.947918021856848,0.00034172224486708503,0.00011896731316861788
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",295.4,0.9743671251894733,0.9481595289385638,0.000339336450320328,0.0001203003832195056
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",295.6,0.9757303159756797,0.9484744225064795,0.0003371266289096724,0.00012172922276610492
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",295.8,0.977060876941657,0.9488602396833793,0.00033509700071471845,0.00012325373711721685
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",296.0,0.9783592619748638,0.9493168725841755,0.0003332489125323592,0.00012487265819325702
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",296.2,0.9796232954375881,0.9498397000552251,0.00033158411933173156,0.0001265873403666022
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",296.4,0.9808547576243329,0.9504290097114035,0.0003301020345362934,0.00012840076084466896
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",296.6,0.9820510891823092,0.9510822469271518,0.0003288035662610733,0.00013031445800447468
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",296.8,0.9832125805664922,0.9517984402760912,0.00032768846446167433,0.00013233327723970263
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",297.0,0.9843385333907689,0.9525733921336454,0.000326751993802578,0.00013446338925674153
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",297.2,0.9854281321615697,0.9534067562509719,0.00032599302060015034,0.00013670921716625402
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",297.4,0.9864803690560695,0.9542942380864505,0.0003254065320097924,0.0001390782735089842
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",297.6,0.9874938901385669,0.9552345196154711,0.00032498666399352453,0.00014157809274163854
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",297.8,0.9884682608885325,0.9562253519009001,0.00032472779356071445,0.0001442162522403075
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",298.0,0.9894034568971345,0.9572636211289971,0.0003246206550944809,0.00014700302895658308
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",298.2,0.9902979909350518,0.9583466408873149,0.00032465533504750854,0.00014994756874507837
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",298.4,0.9911511205446922,0.9594716885046681,0.00032481815761985954,0.00015306066520504128
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",298.6,0.9919616440346873,0.9606353370827037,0.00032509641368217216,0.00015635368722422254
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",298.8,0.9927309842379254,0.9618352463727871,0.00032547101837135975,0.00015983748694924478
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",299.0,0.9934576803533202,0.963067831849865,0.00032592166196926826,0.00016352613976352526
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",299.2,0.9941403599678468,0.9643304642393082,0.0003264249804375272,0.00016743301220738997
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",299.4,0.9947787862836638,0.9656196283475179,0.0003269530197077247,0.00017157249107079957
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",299.6,0.9953728394978436,0.9669330364870153,0.0003274735538177091,0.00017595992458196272
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",299.8,0.9959224533225467,0.9682659375486675,0.00032795201632708406,0.000180612209822592
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",300.0,0.9964282335000348,0.9696152909489412,0.00032834831048750654,0.00018554599724715162
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",300.2,0.9968885327226912,0.9709791735408128,0.0003286187064730187,0.00019077902166750408
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",300.4,0.9973054712519126,0.9723516050846056,0.0003287159339764349,0.0001963311912874757
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",300.6,0.9976757441854542,0.9737315081205086,0.0003285891623851888,0.00020222205548604239
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",300.8,0.9980033238391544,0.9751132151391242,0.00032818950797519413,0.00020847184463989376
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",301.0,0.9982853929663601,0.9764956596884649,0.0003274633908042241,0.00021510098885270143
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",301.2,0.9985235840624898,0.977873280646649,0.0003263618323333781,0.00022212985963325596
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",301.4,0.9987182335874314,0.9792429113723514,0.00032484250076921916,0.00022957875066139944
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",301.6,0.9988701970096014,0.9806020334738247,0.0003228669959999009,0.00023746494197647369
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",301.8,0.9989788426718558,0.9819464100621785,0.0003204099262585353,0.0002458028750763709
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",302.0,0.9990465194263978,0.9832722829918475,0.000317456527102531,0.00025460015421864925
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",302.2,0.9990723058407734,0.9845757140799278,0.0003140104659784447,0.00026385621053058426
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",302.4,0.9990571269016599,0.9858549598196474,0.00031009133844723977,0.0002735543503675247
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",302.6,0.9990022756180288,0.987105314786624,0.0003057370102893008,0.0002836596695418825
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",302.8,0.998908323419622,0.9883240251385169,0.00030100274245177565,0.0002941026201875121
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",303.0,0.9987768369170363,0.9895067249700731,0.0002959626157571932,0.0003047682043841844
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",303.2,0.9986080783555679,0.9906515129115789,0.00029070253694565514,0.0003154796758513138
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",303.4,0.9984030315764271,0.9917544597933496,0.0002853176795299597,0.00032596735825845814
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",303.6,0.998162188929234,0.9928135130758444,0.0002799075084691377,0.0003358379932483667
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",303.8,0.9978878531924316,0.9938227726657304,0.0002745730327768006,0.0003445396827022397
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",304.0,0.9975805301413014,0.9947829088524792,0.0002694036512644919,0.0003513158814458135
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",304.2,0.9972409124549595,0.9956868847634783,0.0002644732929781191,0.00035518116989592793
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",304.4,0.9968701193515632,0.9965346319325782,0.0002598297339028784,0.0003549157211426958
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",304.6,0.996470243116351,0.9973204838856965,0.0002554826488467661,0.00034911477494738033
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",304.8,0.9960413349732228,0.9980394288744309,0.0002513934120744019,0.0003363017913972508
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",305.0,0.9955841026514837,0.9986857564444384,0.00024745727173999154,0.00031508987541334935
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",305.2,0.9951009734498504,0.9992457242965818,0.0002435018646745852,0.00028428686176114435
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",305.4,0.994592131233829,0.9996969526221429,0.00023931589266490506,0.0002427746940889954
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",305.6,0.9940584883892345,0.9999825131671054,0.00023485575589497483,0.0001888910901895587
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",305.8,0.9934974722635181,0.9999395224612337,0.00023127152450096403,0.00011922500123635983
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",306.0,0.9929015044252878,0.9989758897791278,0.00023651692647937484,4.7735335470906665e-05
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",306.2,0.9921816324972963,0.9936663616551584,0.0003009139128205939,0.00020848851713463744
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",306.4,0.9918921944873847,0.9213808556801311,0.0007869790890947147,0.0010911753144657583
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",306.6,0.9911874472913789,0.8921609518584638,0.0010343810562225121,0.0014208073493067242
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",306.8,0.9905284330457154,0.9832711114397698,0.0005903429231241871,0.0005584849167417506
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",307.0,0.9898654738013646,0.9927218487980407,0.00046959032520784533,0.00037324816253993807
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",307.2,0.9891948342975716,0.9955103524775623,0.0004157322520685639,0.0002932883322687761
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",307.4,0.9885151929237104,0.996627368645372,0.00038378897398701537,0.0002560705990854946
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",307.6,0.9878265125623021,0.9971299595102937,0.0003609233107254227,0.00024419341762217916
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",307.8,0.9871315698472012,0.9973833050061546,0.0003423279238391166,0.00024919909296985813
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",308.0,0.9864306619423383,0.9975675485504728,0.0003259437243098876,0.0002652302363114733
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",308.2,0.9857246419259285,0.9977849884391727,0.00031084182720476987,0.0002880032205210386
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",308.4,0.9850158222307903,0.9980815795263226,0.00029660959335126404,0.0003144921212368207
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",308.6,0.9843061627080266,0.9984539911320351,0.00028307681276466286,0.00034254620893101414
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",308.8,0.9835956939444174,0.99885029280683,0.0002701816364633244,0.0003705403939484736
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",309.0,0.9828871424146315,0.999202121960317,0.0002579118478085875,0.0003971653685741495
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",309.2,0.9821820470004529,0.9994480837307158,0.00024626864584556844,0.0004213324624013203
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",309.4,0.9814810777615633,0.9995498993787151,0.00023524824756839617,0.0004421662646971665
"MWS-sweep-01-0003.s4p (tair=800,tsub=2000)",309.6,0.9807869423014359,0.9994942760786577,0.0002248443983892861,0.0004590364442612373
